input,pred_before,pred_after,GT
"Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total?
Megan started with 19 carrots. After throwing out 4, she had 19 - 4 = 15. Then she picked 46 more, so she had 15 + 46 = 61. The answer is 61.
Therefore, the answer (arabic numerals) is",61,61,61
"Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have?
Roger had 45 dollars. Then he spent 20 dollars, so he had 45 - 20 = 25 dollars. Then he got 46 dollars from his mom, so he had 25 + 46 = 71 dollars. The answer is 71.
Therefore, the answer (arabic numerals) is",71,71,71
"The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have?
The school started with 17 apples. They used 2, so they had 17 - 2 = 15 apples. Then they bought 23 more, so they had 15 + 23 = 38 apples. The answer is 38.
Therefore, the answer (arabic numerals) is",38,38,38
"Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have?
Janet started with 47 lives. After losing 23 lives, she had 47 - 23 = 24 lives. After getting 46 more lives, she had 24 + 46 = 70 lives. The answer is 70.
Therefore, the answer (arabic numerals) is",70,70,70
"Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total?
Nancy started with 12 carrots. After throwing out 2, she had 12 - 2 = 10 carrots. After picking 21 more, she had 10 + 21 = 31 carrots. The answer is 31.
Therefore, the answer (arabic numerals) is",31,31,31
"Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player?
Bianca started with 34 songs. After deleting 14, she had 34 - 14 = 20 songs. After adding 44, she had 20 + 44 = 64 songs. The answer is 64.
Therefore, the answer (arabic numerals) is",The answer is 64.,64,64
"Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have?
Tom started with 5 books. He sold 4 books. So he had 5 - 4 = 1 book left. He bought 38 new books. So he now has 1 + 38 = 39 books. The answer is 39.
Therefore, the answer (arabic numerals) is",39,39,39
"John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have?
John started with 33 socks. After throwing away 19, he had 33 - 19 = 14 socks. After buying 13 new ones, he had 14 + 13 = 27 socks. The answer is 27.
Therefore, the answer (arabic numerals) is",27,27,27
"For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have?
Maria started with 19 cupcakes. She sold 5 of them. So she had 19 - 5 = 14 left. Then she made 10 more. So she had 14 + 10 = 24 cupcakes. The answer is 24.
Therefore, the answer (arabic numerals) is",24,24,24
"A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin?
The store started with 50 oranges. After throwing away 40, they would have 50 - 40 = 10 oranges left. After putting 24 new oranges in the bin, they would have 10 + 24 = 34 oranges.
#### 34
Therefore, the answer (arabic numerals) is",34,34,34
"In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end?
There were originally 8 students. 5 students left, so there were 8 - 5 = 3 students left. 8 new students came, so there were 3 + 8 = 11 students at the end. The answer is 11.
Therefore, the answer (arabic numerals) is",11,11,11
"Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total?
Bianca started with 23 carrots. After throwing out 10, she had 23 - 10 = 13 carrots. Then she picked 47 more. 13 + 47 = 60. The answer is 60.
Therefore, the answer (arabic numerals) is",60,60,60
"Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have?
Zoe started with 42 bottles of water. After drinking 25, she has 42 - 25 = 17 bottles left. Then she bought 30 more, so she has 17 + 30 = 47. The answer is 47.
Therefore, the answer (arabic numerals) is",47,47,47
"Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player?
Katie started with 11 songs. After deleting 7, she had 11 - 7 = 4 songs. Then she added 24 new songs. So she has 4 + 24 = 28 songs. The answer is 28.
Therefore, the answer (arabic numerals) is",28,28,28
"A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin?
The store started with 5 oranges. They threw away 2, so they had 5 - 2 = 3 oranges. Then they put 28 new ones in the bin, so they had 3 + 28 = 31 oranges.
#### 31
Therefore, the answer (arabic numerals) is",31,31,31
"Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have?
Adam had 48 books. After selling 19, he had 48 - 19 = 29 books. After buying 38 more books, he has 29 + 38 = 67 books. The answer is 67.
Therefore, the answer (arabic numerals) is",67,67,67
"In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end?
There were 31 students originally. 5 students left, so that is 31 - 5 = 26. Then 11 new students came, so that is 26 + 11 = 37. The answer is 37.
Therefore, the answer (arabic numerals) is",37,37,37
"For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have?
Robin started with 42 cupcakes. She sold 22, so she had 42 - 22 = 20 left. Then she made 39 more. 20 + 39 = 59. The answer is 59.
Therefore, the answer (arabic numerals) is",59,59,59
"A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have?
The florist started with 11 roses. After selling 2, she had 11 - 2 = 9 roses. Then she picked 32 more. So she had 9 + 32 = 41 roses. The answer is 41.
Therefore, the answer (arabic numerals) is",41,41,41
"Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now?
Frank started with 11 dollars. He spent 3 dollars, so he had 11 - 3 = 8 dollars. Then he got 14 dollars for his allowance, so he has 8 + 14 = 22 dollars. The answer is 22.
Therefore, the answer (arabic numerals) is",22,22,22
"Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have?
Haley started with 14 lives. She lost 4, so she had 14 - 4 = 10 lives. She then got 36 more lives, so she had 10 + 36 = 46 lives. The answer is 46.
Therefore, the answer (arabic numerals) is",46,46,46
"Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have?
Luke started with 48 dollars. After spending 11 dollars, he had 48 - 11 = 37 dollars. Then he got 21 more dollars from his mom. 37 + 21 = 58. The answer is 58.
Therefore, the answer (arabic numerals) is",58,58,58
"Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have?
Emily started with 42 lives. She lost 25, so she had 42 - 25 = 17 lives. Then she got 24 more lives. 17 + 24 = 41. The answer is 41.
Therefore, the answer (arabic numerals) is",41,41,41
"Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total?
Debby started with 30 coloring books. After giving away 7, she had 30 - 7 = 23. After buying 35 more, she had 23 + 35 = 58. The answer is 58.
Therefore, the answer (arabic numerals) is",58,58,58
"The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have?
The cafeteria started with 12 apples. After using 8, they had 12 - 8 = 4 apples left. After buying 19 more, they had 4 + 19 = 23 apples. The answer is 23.
Therefore, the answer (arabic numerals) is",23,23,23
"At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line?
There were originally 31 people. 25 left, so that is 31 - 25 = 6. Then 25 more got in line. 6 + 25 = 31. The answer is 31.
Therefore, the answer (arabic numerals) is","That's correct! The correct answer is indeed 31. Well done!

Here's the step-by-step solution:

1. Initially, there were 31 people in line.
2. 25 people left, leaving 31 - 25 = 6 people in line.
3. Then, 25 more people joined the line, making the total number of people in line 6 + 25 = 31.

So, the correct answer is indeed 31.",31,31
"A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have?
The florist started with 50 roses. She sold 15, so she had 50 - 15 = 35 roses. Then she picked 21 more, so she had 35 + 21 = 56 roses. The answer is 56.
Therefore, the answer (arabic numerals) is",56,56,56
"Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player?
Zoe had 6 songs. She deleted 3. So she had 6 - 3 = 3 songs. Then she added 20. So she had 3 + 20 = 23 songs. The answer is 23.
Therefore, the answer (arabic numerals) is",23,23,23
"At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have?
Dave started with 11 tickets. He spent 5 tickets. So he had 11 - 5 = 6 tickets left. Then he won 10 more tickets. 6 + 10 = 16. The answer is 16.
Therefore, the answer (arabic numerals) is",16,16,16
"A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have?
The waiter started with 33 customers. 31 left, so he had 33 - 31 = 2 customers. Then 26 more came in, so he had 2 + 26 = 28 customers. The answer is 28.
Therefore, the answer (arabic numerals) is",28,28,28
"In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end?
There were originally 11 students. 6 left, so there were 11 - 6 = 5 students left. Then 42 new students came, so there were 5 + 42 = 47 students. The answer is 47.
Therefore, the answer (arabic numerals) is",47,47,47
"Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have?
Oliver started with 11 socks. After throwing away 4, he had 11 - 4 = 7 socks. After buying 26 new ones, he has 7 + 26 = 33 socks. The answer is 33.
Therefore, the answer (arabic numerals) is",33,33,33
"A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin?
Let's work it out step by step!

Initially, the store had 40 oranges in the bin.

They threw away 25 old oranges, so the number of oranges in the bin becomes:
40 - 25 = 15

Then, they put 21 new oranges in the bin. So, the total number of oranges in the bin becomes:
15 + 21 = 36

Therefore, there are 36 oranges in the bin now.
Therefore, the answer (arabic numerals) is",36,36,36
"At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have?
Edward started with 9 tickets. He spent 4 tickets, so he had 9 - 4 = 5 left. He then won 4 more tickets. 5 + 4 = 9. The answer is 9.
Therefore, the answer (arabic numerals) is",9,9,9
"In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end?
There were 4 students originally. 3 students left, so there were 4 - 3 = 1 student left. 42 new students came, so 1 + 42 = 43 students. The answer is 43.
Therefore, the answer (arabic numerals) is",43,43,43
"Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total?
Haley started with 28 carrots. After throwing out 11, she had 28 - 11 = 17. After picking 9 more, she had 17 + 9 = 26. The answer is 26.
Therefore, the answer (arabic numerals) is",26,26,26
"Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have?
Roger started with 25 books. He sold 21 of them, so he had 25 - 21 = 4 books left. Then he bought 30 new books. So he has 4 + 30 = 34 books. The answer is 34.
Therefore, the answer (arabic numerals) is",34,34,34
"A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have?
The florist started with 5 roses. She sold 3, so she had 5 - 3 = 2 roses left. Then she picked 34 more. 2 + 34 = 36. The answer is 36.
Therefore, the answer (arabic numerals) is",36,36,36
"Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have?
Wendy started with 10 lives. She lost 6, so she had 10 - 6 = 4 lives. Then she got 37 more lives. 4 + 37 = 41. The answer is 41.
Therefore, the answer (arabic numerals) is",41,41,41
"John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now?
John started with 5 dollars. He spent 2 dollars, so he had 5 - 2 = 3 dollars left. Then he got 26 more dollars. So he had 3 + 26 = 29 dollars. The answer is 29.
Therefore, the answer (arabic numerals) is",29,29,29
"For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have?
Chloe started with 28 cupcakes. After selling 25, she had 28 - 25 = 3. Then she made 8 more, so 3 + 8 = 11. The answer is 11.
Therefore, the answer (arabic numerals) is",11,11,11
"At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use?
Billy rode the ferris wheel 7 times. Each ride cost 5 tickets. So that is 7 * 5 = 35 tickets. He rode the bumper cars 3 times. Each ride cost 5 tickets. So that is 3 * 5 = 15 tickets. In total, he used 35 + 15 = 50 tickets. The answer is 50.
Therefore, the answer (arabic numerals) is",50,50,50
"Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total?
There are 4 boxes. In each box, there are 2 scarves and 6 mittens. So for each box, there are 2 + 6 = 8 pieces of clothing. For all 4 boxes, there are 8 x 4 = 32 pieces of clothing. The answer is 32.
Therefore, the answer (arabic numerals) is",32,32,32
"A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have?
There are 9 tables. Each table has 7 women and 3 men. So each table has 7 + 3 = 10 customers. 9 tables with 10 customers each is 9 x 10 = 90 customers. The answer is 90.
Therefore, the answer (arabic numerals) is",90,90,90
"April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend?
Each flower is 3 dollars. Emily bought 2 roses and 2 daisies. 2 roses and 2 daisies is 4 flowers. 4 flowers for 3 dollars each is 4 x 3 = 12. The answer is 12.
Therefore, the answer (arabic numerals) is",12,12,12
"Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total?
Isabel had 2 pages of math homework and 4 pages of reading homework. Each page had 5 problems. So that is 2 x 5 = 10 math problems and 4 x 5 = 20 reading problems. 10 + 20 = 30. The answer is 30.
Therefore, the answer (arabic numerals) is",30,30,30
"Wendy was playing a video game where she scores 5 points for each treasure she finds. If she found 4 treasures on the first level and 3 on the second, what would her score be?
Wendy gets 5 points for each treasure. She found 4 treasures on the first level, so that is 4 x 5 = 20 points. She found 3 treasures on the second level, so that is 3 x 5 = 15 points. 20 + 15 = 35. The answer is 35.
Therefore, the answer (arabic numerals) is",35,35,35
"There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have total?
There were originally 7 friends. 2 more joined, so that is 7 + 2 = 9 players. Each player had 7 lives, so that is 9 x 7 = 63 lives. The answer is 63.
Therefore, the answer (arabic numerals) is",63,63,63
"Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total?
6 boxes of chocolate and 4 boxes of caramel is 6 + 4 = 10 boxes total. Each box has 9 pieces, so 10 boxes has 10 * 9 = 90 pieces. The answer is 90.
Therefore, the answer (arabic numerals) is",90,90,90
"A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total?
Each cage has 6 + 2 = 8 birds. There are 6 cages. 6 * 8 = 48. The answer is 48.
Therefore, the answer (arabic numerals) is",48,48,48
"Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 6 shelves of mystery books and 2 shelves of picture books, how many books did she have total?
Rachel had 6 shelves of mystery books and 2 shelves of picture books. Each shelf had 9 books. So she had 6 x 9 = 54 mystery books and 2 x 9 = 18 picture books. 54 + 18 = 72. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"Rachel was unboxing some of her old winter clothes. She found 7 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Rachel have total?
There were 7 boxes. Inside each box there were 3 scarves and 4 mittens. So for each box, there were 3 + 4 = 7 pieces of clothing. There were 7 boxes, so in total there were 7 x 7 = 49 pieces of clothing. The answer is 49.
Therefore, the answer (arabic numerals) is",49,49,49
"A pet store has 9 bird cages. If each cage has 2 parrots and 2 parakeets in it, how many birds does the pet store have total?
Each cage has 2 parrots and 2 parakeets. So each cage has 2 + 2 = 4 birds. Since there are 9 cages, the total number of birds is 9 * 4 = 36. The answer is 36.
Therefore, the answer (arabic numerals) is",36,36,36
"Cody bought 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces inside it, how much candy did he have total?
Cody bought 7 boxes of chocolate and 3 boxes of caramel. That is 7 + 3 = 10 boxes in total. Each box has 8 pieces, so that is 10 x 8 = 80 pieces of candy. The answer is 80.
Therefore, the answer (arabic numerals) is",80,80,80
"At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill?
There are 2 adults and 5 children. 2 + 5 = 7. So there are 7 meals. Each meal is 3 dollars. So the bill is 7 * 3 = 21. The answer is 21.
Therefore, the answer (arabic numerals) is",21,21,21
"Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total?
Paul filled 6 bags on Saturday. Then he filled 3 more bags on Sunday. So he filled 6 + 3 = 9 bags in total. Each bag has 8 cans, so 9 bags will have 9 * 8 = 72 cans. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score?
Adam answered 5 questions correct in the first half and 5 questions correct in the second half. So he answered 5 + 5 = 10 questions correct. Each question is worth 5 points, so he got 10 x 5 = 50 points. The answer is 50.
Therefore, the answer (arabic numerals) is",50,50,50
"Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend?
Haley bought 3 tickets for herself and her friends. Then she bought 5 more. So she bought 3 + 5 = 8 tickets. Each ticket cost 4 dollars. So she spent 8 x 4 = 32 dollars. The answer is 32.
Therefore, the answer (arabic numerals) is",32,32,32
"Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total?
Each pile of quarters has 3 coins. There are 5 piles of quarters. 5 x 3 = 15. So he has 15 quarters. Each pile of dimes has 3 coins. There are 5 piles of dimes. 5 x 3 = 15. So he has 15 dimes. 15 quarters and 15 dimes is 15 + 15 = 30 coins. The answer is 30.
Therefore, the answer (arabic numerals) is",30,30,30
"Victor and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Victor bought 6 decks and his friend bought 2 decks?
Victor bought 6 decks for 8 dollars each. So he spent 6 x 8 = 48 dollars. His friend bought 2 decks for 8 dollars each. So he spent 2 x 8 = 16 dollars. Together they spent 48 + 16 = 64 dollars. The answer is 64.
Therefore, the answer (arabic numerals) is",64,64,64
"Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total?
Katie has 7 pages of math homework. Each page has 9 problems. So she has 7 x 9 = 63 math problems. She also has 3 pages of reading homework. Each page has 9 problems. So she has 3 x 9 = 27 reading problems. In total, she has 63 + 27 = 90 problems. The answer is 90.
Therefore, the answer (arabic numerals) is",90,90,90
"Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be?
Faye scores 7 points for each treasure. For the first level, she found 2 treasures, so that is 2 x 7 = 14 points. For the second level, she found 6 treasures, so that is 6 x 7 = 42 points. 14 + 42 is 56. The answer is 56.
Therefore, the answer (arabic numerals) is",56,56,56
"Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total?
Gwen had 3 shelves of mystery books and 5 shelves of picture books. Each shelf had 9 books. So that is 3 x 9 = 27 mystery books and 5 x 9 = 45 picture books. 27 + 45 = 72. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"There were 2 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total?
There were 2 friends playing, so 2 x 6 = 12 lives. Then 2 more players joined, so 2 more x 6 = 12 more lives. 12 + 12 = 24. The answer is 24.
Therefore, the answer (arabic numerals) is",24,24,24
"Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish?
Wendy bought 4 new chairs and 4 new tables. That is 4 + 4 = 8 pieces of furniture. Each piece of furniture took 6 minutes to put together. 8 * 6 = 48. The answer is 48.
Therefore, the answer (arabic numerals) is",48,48,48
"April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend?
Each flower was 3 dollars. Zoe bought 8 roses and 2 daisies. 8 roses is 8 x 3 = 24 dollars. 2 daisies is 2 x 3 = 6 dollars. In total, she spent 24 + 6 = 30 dollars. The answer is 30.
Therefore, the answer (arabic numerals) is",30,30,30
"Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total?
There were 6 boxes. In each box, there were 5 scarves and 5 mittens. So in each box there were 5 + 5 = 10 pieces of clothing. 6 boxes times 10 pieces of clothing is 6 x 10 = 60 pieces of clothing. The answer is 60.
Therefore, the answer (arabic numerals) is",60,60,60
"Sam was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 3 more bags. If each bag had 6 cans in it, how many cans did he pick up total?
Sam filled 4 bags on Saturday and 3 more bags on Sunday. So that is 4 + 3 = 7 bags. Each bag has 6 cans. So 7 bags has 7 x 6 = 42 cans. The answer is 42.
Therefore, the answer (arabic numerals) is",42,42,42
"George was working as a sacker at a grocery store where he made 5 dollars an hour. On Monday he worked 7 hours and on Tuesday he worked 2 hours. How much money did George make in those two days?
George makes 5 dollars an hour. On Monday, he worked 7 hours. So he made 7 x 5 = 35 dollars. On Tuesday, he worked 2 hours. So he made 2 x 5 = 10 dollars. In total, he made 35 + 10 = 45 dollars. The answer is 45.
Therefore, the answer (arabic numerals) is",45,45,45
"While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score?
Frank got 3 questions right in the first half. That is 3 x 3 = 9 points. In the second half, he got 2 questions right. That is 2 x 3 = 6 points. 9 + 6 = 15. The answer is 15.
Therefore, the answer (arabic numerals) is",15,15,15
"Edward and his friend were buying trick decks from the magic shop for 9 dollars each. How much did they spend if Edward bought 4 decks and his friend bought 4 decks?
Edward bought 4 decks, and his friend bought 4 decks. So they bought 4 + 4 = 8 decks in total. Each deck cost 9 dollars. 8 decks will cost 8 * 9 = 72 dollars. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks?
Each deck costs 8 dollars. Tom bought 3 decks, so he spent 3 x 8 = 24 dollars. His friend bought 5 decks, so he spent 5 x 8 = 40 dollars. Together they spent 24 + 40 = 64 dollars. The answer is 64.
Therefore, the answer (arabic numerals) is",64,64,64
"While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total?
Megan bought 2 country albums and 8 pop albums. Each album has 7 songs. So the total number of songs is 2 x 7 + 8 x 7. 2 x 7 is 14, and 8 x 7 is 56. 14 + 56 is 70. The answer is 70.
Therefore, the answer (arabic numerals) is",70,70,70
"Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days?
Victor makes 6 dollars an hour. On Monday and Tuesday, he worked 5 hours each day. So that is 5 + 5 = 10 hours. 10 hours times 6 dollars an hour is 60 dollars. The answer is 60.
Therefore, the answer (arabic numerals) is",60,60,60
"A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total?
There are 6 cages. Each cage has 2 parrots and 7 parakeets. So each cage has 9 birds. 6 cages will have 6 * 9 = 54 birds. The answer is 54.
Therefore, the answer (arabic numerals) is",54,54,54
"Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish?
Maria bought 2 new chairs and 2 new tables. That is 4 pieces of furniture. Each piece of furniture took 8 minutes to put together. So 4 x 8 = 32 minutes. The answer is 32.
Therefore, the answer (arabic numerals) is",32,32,32
"Olivia was playing a video game where she scores 8 points for each treasure she finds. If she found 2 treasures on the first level and 2 on the second, what would her score be?
Olivia gets 8 points for each treasure. She found 2 treasures on the first level and 2 on the second. So that is 2 + 2 = 4 treasures. 4 x 8 = 32 points. The answer is 32.
Therefore, the answer (arabic numerals) is",32,32,32
"A waiter had 6 tables he was waiting on, with 3 women and 5 men at each table. How many customers total did the waiter have?
There were 6 tables. Each table had 3 women and 5 men. So that is 3 + 5 = 8 customers per table. 6 tables x 8 customers per table = 48 customers. The answer is 48.
Therefore, the answer (arabic numerals) is",48,48,48
"Faye was selling her necklaces at a garage sale. She sold 3 bead necklaces and 7 gem stone necklaces. If each necklace cost 7 dollars, how much money did she earn?
Faye sold 3 bead necklaces and 7 gem stone necklaces. 3 + 7 is 10. So she sold 10 necklaces. Each necklace cost 7 dollars. So she earned 10 x 7 = 70 dollars. The answer is 70.
Therefore, the answer (arabic numerals) is",70,70,70
"At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use?
Oliver rode the ferris wheel 5 times and the bumper cars 4 times. So he rode a total of 5 + 4 = 9 times. Each ride cost 7 tickets. So he used 9 x 7 = 63 tickets. The answer is 63.
Therefore, the answer (arabic numerals) is",63,63,63
"There were 5 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total?
There were 5 friends originally. Then 2 more joined. So there were 5 + 2 = 7 players. Each player had 8 lives. So there were 7 x 8 = 56 lives. The answer is 56.
Therefore, the answer (arabic numerals) is",56,56,56
"Katie was selling her necklaces at a garage sale. She sold 4 bead necklaces and 3 gem stone necklaces. If each necklace cost 3 dollars, how much money did she earn?
Katie sold 4 bead necklaces and 3 gem stone necklaces. So she sold 4 + 3 = 7 necklaces. Each necklace cost 3 dollars. So she earned 7 x 3 = 21 dollars. The answer is 21.
Therefore, the answer (arabic numerals) is",21,21,21
"Edward was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 3 hours and on Tuesday he worked 5 hours. How much money did Edward make in those two days?
Edward makes 6 dollars an hour. On Monday, he worked 3 hours. So he made 6 x 3 = 18 dollars. On Tuesday, he worked 5 hours. So he made 6 x 5 = 30 dollars. In total, he made 18 + 30 = 48 dollars. The answer is 48.
Therefore, the answer (arabic numerals) is",48,48,48
"While playing a trivia game, Mike answered 3 questions correct in the first half and 5 questions correct in the second half. If each question was worth 3 points, what was his final score?
Mike answered 3 questions correct in the first half and 5 questions correct in the second half. So that is 3 + 5 = 8 questions correct. Each question is worth 3 points. So 8 * 3 = 24. The answer is 24.
Therefore, the answer (arabic numerals) is",24,24,24
"Amy was playing a video game where she scores 4 points for each treasure she finds. If she found 6 treasures on the first level and 2 on the second, what would her score be?
Amy scores 4 points for each treasure. She found 6 treasures on the first level, so that is 6 x 4 = 24 points. She found 2 treasures on the second level, so that is 2 x 4 = 8 points. In total, she has 24 + 8 = 32 points. The answer is 32.
Therefore, the answer (arabic numerals) is",32,32,32
"A waiter had 9 tables he was waiting on, with 4 women and 3 men at each table. How many customers total did the waiter have?
The waiter has 9 tables. Each table has 4 women and 3 men. So each table has 4 + 3 = 7 people. 9 tables with 7 people each is 9 x 7 = 63 people. The answer is 63.
Therefore, the answer (arabic numerals) is",63,63,63
"Chloe was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total?
Chloe had 5 shelves of mystery books and 4 shelves of picture books. Each shelf had 6 books. So she had 5 x 6 = 30 mystery books and 4 x 6 = 24 picture books. In total, she had 30 + 24 = 54 books. The answer is 54.
Therefore, the answer (arabic numerals) is",54,54,54
