input,pred_before,pred_after,GT
"Joan has saved 6 quarters from washing cars.  How many cents does Joan have ?
6 quarters is 6 x 25 = 150 cents. The answer is 150.
Therefore, the answer (arabic numerals) is",150,150,150
"There are 960 students at a school. If each classroom holds 30 students, how many classrooms are needed at the school?
There are 960 students. Each classroom holds 30 students. So we need 960 / 30 classrooms. 960 / 30 = 32. The answer is 32.
Therefore, the answer (arabic numerals) is",32,32,32
"Sally earns $12.50 an hour cleaning houses. If she works for 12 hours, how much money will she make ?
Easy one!

Sally earns $12.50 an hour. If she works for 12 hours, she will make:

$12.50/hour x 12 hours = $150

So, Sally will make $150.
Therefore, the answer (arabic numerals) is",150,150,150
"There were a total of 12 basketball games in the season. The season is played for 2 months. How many basketball games were played each month, if each month has the same number of games?
There are 2 months. Each month has the same number of games. So 12 / 2 = 6 games per month. The answer is 6.
Therefore, the answer (arabic numerals) is",6,6,6
"Joan bought 6 dozen eggs from the grocery store to bake some cakes.  How many eggs did Joan buy ?
Joan bought 6 dozen eggs. 1 dozen is 12. So 6 dozen is 6 x 12 = 72. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"Mary, Sam, Keith, and Alyssa each have 6 baseball cards.  How many baseball cards do they have in all ?
Mary, Sam, Keith, and Alyssa each have 6 baseball cards. So they have 6 + 6 + 6 + 6 = 24. The answer is 24.
Therefore, the answer (arabic numerals) is",24,24,24
"Sally bought 4 dozen eggs from the grocery store to bake some cakes.  How many eggs did Sally buy ?
A dozen eggs is 12 eggs. So 4 dozen eggs is 4 x 12 = 48 eggs. The answer is 48.
Therefore, the answer (arabic numerals) is",48,48,48
"There are 1110 students at a school. If each classroom holds 30 students, how many classrooms are needed at the school?
1110 students / 30 students per classroom = 37 classrooms. The answer is 37.
Therefore, the answer (arabic numerals) is",37,37,37
"Sally grew 6 carrots. Fred grew 4 carrots. How many carrots did they grow in all ?
That's an easy one!

Sally grew 6 carrots.
Fred grew 4 carrots.

To find the total number of carrots they grew, we add the number of carrots they grew:

6 (Sally's carrots) + 4 (Fred's carrots) = 10

So, they grew 10 carrots in all!
Therefore, the answer (arabic numerals) is",10,10,10
"Benny has 6 blue marbles. Keith has 5 times more blue marbles than Benny. How many blue marbles does Keith have ?
Benny has 6 blue marbles. Keith has 5 times more. So Keith has 5 * 6 = 30 blue marbles. The answer is 30.
Therefore, the answer (arabic numerals) is",30,30,30
"Fred earns $12.50 an hour cleaning houses. If he works for 8 hours, how much money will he make ?
Easy one!

Fred earns $12.50 an hour, and he works for 8 hours. To find out how much he makes, you multiply the hourly wage by the number of hours:

$12.50/hour x 8 hours = $100

So, Fred will make $100 if he works for 8 hours.
Therefore, the answer (arabic numerals) is",100,100,100
"Tom found 5 seashells on the beach. he gave Jessica 2 of the seashells. How many seashells does he now have ?
Tom started with 5 seashells. He gave 2 away, so he has 5 - 2 = 3 seashells left. The answer is 3.
Therefore, the answer (arabic numerals) is",3,3,3
"Fred has 5 baseball cards. Melanie bought 3 of Fred's  baseball cards. How many baseball cards does Fred have now ?
Fred had 5 baseball cards. Melanie bought 3 of them. So Fred has 5 - 3 = 2 baseball cards now.
Therefore, the answer (arabic numerals) is",2,2,2
"Nancy has saved 4900 cents from selling lemonade.  How many dollars does Nancy have?
There are 100 cents in a dollar. So 4900 cents is 49 dollars. The answer is 49.
Therefore, the answer (arabic numerals) is",49,49,49
"There were a total of 10 soccer games in the season. The season is played for 5 months. How many soccer games were played each month, if each month has the same number of games?
There were 10 games in 5 months. So each month there were 10 / 5 = 2 games. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Benny goes out to lunch with Sara and Tom. Each person orders the $8 lunch special. Benny agrees to pay the bill. How much will he have to pay ?
Each person ordered a lunch for 8 dollars. There are 3 people, so 3 x 8 = 24. The answer is 24.
Therefore, the answer (arabic numerals) is",24,24,24
"Melanie goes fishing with Tom. Melanie catches 8 trout. Tom catches 2 times as many trout as Melanie. How many trout did Tom catch ?
Melanie caught 8 trout. Tom caught 2 times as many, so 8 * 2 = 16. The answer is 16.
Therefore, the answer (arabic numerals) is",16,16,16
"Tom was at the beach for 5 days and found 7 seashells every day. How many seashells did Tom find during the beach trip ?
Tom found 7 seashells each day for 5 days. So he found 7 x 5 seashells. 7 x 5 is 35.
#### 35
Therefore, the answer (arabic numerals) is",35,35,35
"Benny worked 3 hours for 6 days. How many hours did he work in total ?
Benny worked 3 hours a day. For 6 days, that is 3 x 6 = 18 hours. The answer is 18.
Therefore, the answer (arabic numerals) is",18,18,18
"A restaurant sold 8 pies every day for a week. How many pies were sold during the week ?
The restaurant sold 8 pies every day for a week. A week has 7 days. So they sold 8 x 7 pies. 8 x 7 is 56.
#### 56
Therefore, the answer (arabic numerals) is",56,56,56
"Nancy has 9 five dollars bills.  How much money does she have ?
Since Nancy has 9 five-dollar bills, she has:

9 x $5 = $45

So, Nancy has $45.
Therefore, the answer (arabic numerals) is",45,45,45
"Nancy has 7 black balloons. Mary has 4 times more  black balloons than Nancy. How many black balloons does Mary have now ?
Nancy has 7 black balloons. Mary has 4 times as many. 4 x 7 = 28. So Mary has 28 black balloons. The answer is 28.
Therefore, the answer (arabic numerals) is",28,28,28
"Jessica, Sandy, and Jason each have 8 pencils. How many pencils do they have have in all ?
A simple one!

Each of them has 8 pencils, so let's add them up:

Jessica: 8 pencils
Sandy: 8 pencils
Jason: 8 pencils

Total: 8 + 8 + 8 = 24 pencils

They have 24 pencils in all!
Therefore, the answer (arabic numerals) is",24,24,24
"Sam, Dan, Tom, and Keith each have 14 Pokemon cards.  How many Pokemon cards do they have in all ?
Sam, Dan, Tom, and Keith each have 14 cards. 14 + 14 + 14 + 14 = 56. The answer is 56.
Therefore, the answer (arabic numerals) is",56,56,56
"Alyssa has 36 books. Nancy has 7 times more books than  Alyssa. How many books does Nancy have ?
Alyssa has 36 books. Nancy has 7 times more books than Alyssa. So Nancy has 36 + 36 + 36 + 36 + 36 + 36 + 36 = 252 books. The answer is 252.
Therefore, the answer (arabic numerals) is",252,252,252
"Tim has 13 dozen golf balls. How many golf balls does he have ?
Since there are 12 golf balls in a dozen, Tim has:

13 dozen x 12 golf balls/dozen = 156 golf balls

So, Tim has 156 golf balls.
Therefore, the answer (arabic numerals) is",156,156,156
"There were a total of 13 hockey games a month. The season is played for  14 months. How many hockey games are in the seasons ?
There are 13 games per month. There are 14 months in the season. So 13 * 14 = 182 games. The answer is 182.
Therefore, the answer (arabic numerals) is",182,182,182
"Benny bought 7 dozen eggs from the grocery store to bake some cakes.  How many eggs did Benny buy ?
1 dozen is 12. So 7 dozen is 7 x 12 = 84. The answer is 84.
Therefore, the answer (arabic numerals) is",84,84,84
"Dan has 29 violet balloons. Tim has 7 times more violet balloons than Dan. How many violet balloons does Tim have ?
Dan has 29 violet balloons. Tim has 7 times more. So 29 * 7 = 203. The answer is 203.
Therefore, the answer (arabic numerals) is",203,203,203
"There are 31 calories in a candy bar. How many calories are there in 11 candy bars ?
There are 31 calories in a candy bar. So there are 11 * 31 calories in 11 candy bars. 11 * 31 is 341. The answer is 341.
Therefore, the answer (arabic numerals) is",341,341,341
"Sara has saved 11 quarters from washing cars.  How many cents does Sara have ?
Each quarter is 25 cents. 11 quarters is 11 x 25 = 275 cents. The answer is 275.
Therefore, the answer (arabic numerals) is",275,275,275
"There are 46 children in the classroom, each student will get 4 dozen pencils. How many pencils will the teacher have to give out ?
Each student will get 4 dozen pencils. There are 12 pencils in a dozen. So each student will get 4 x 12 = 48 pencils. Since there are 46 students, the teacher will have to give out 46 x 48 = 2208 pencils. The answer is 2208.
Therefore, the answer (arabic numerals) is",2208,2208,2208
"Nancy has saved 1 dozen quarters from washing cars.  How much money does Nancy have ?
1 dozen is 12. 12 quarters is 12 x 0.25 = 3 dollars. The answer is 3.
Therefore, the answer (arabic numerals) is",3,3,3
"Dan bought 9 dozen eggs from the grocery store to bake some cakes.  How many eggs did Dan buy ?
1 dozen is 12 eggs. So 9 dozen is 9 * 12 = 108 eggs. The answer is 108.
Therefore, the answer (arabic numerals) is",108,108,108
"There are 4 dozen calories in a candy bar. How many calories are there in 42 candy bars ?
There are 12 calories in a dozen, so there are 4 * 12 = 48 calories in a candy bar. For 42 candy bars, there are 42 * 48 = 2016 calories. The answer is 2016.
Therefore, the answer (arabic numerals) is",2016,2016,2016
"Sandy has 8 dozen books. Fred has 5 times more books than  Sandy. How many books does Fred have ?
Sandy has 8 dozen books. 8 dozen is 8 x 12 = 96 books. Fred has 5 times more books than Sandy. So Fred has 5 x 96 = 480 books. The answer is 480.
Therefore, the answer (arabic numerals) is",480,480,480
"Jessica has 3 dozen red marbles. Sandy has 4 times more red marbles than Jessica. How many red marbles does Sandy have ?
Jessica has 3 dozen red marbles. 3 dozen is 36. Sandy has 4 times more than Jessica. So Sandy has 4 x 36 = 144 red marbles. The answer is 144.
Therefore, the answer (arabic numerals) is",144,144,144
"Melanie, Benny, Sandy, and Jessica each have 9 dozen Pokemon cards.  How many Pokemon cards do they have in all ?
Each person has 9 dozen cards. 9 dozen is 9 x 12 = 108. So they have 108 cards each. 108 * 4 = 432. The answer is 432.
Therefore, the answer (arabic numerals) is",432,432,432
"Sally saw 1 dozen birds in a tree. How many birds did Sally see ?
A dozen is equal to 12, so Sally saw 12 birds in the tree.
Therefore, the answer (arabic numerals) is",12,12,12
"Fred, Benny, and Jason have 24 crayons all together. If the crayons are equally divided, how many will each person get ?
A simple one!

Let's divide the total number of crayons (24) by the number of people (3):

24 ÷ 3 = 8

Each person will get 8 crayons!
Therefore, the answer (arabic numerals) is",8,8,8
"Sara goes fishing with Melanie. Sara catches 5 trout. Melanie catches 2 times as many trout as Sara. How many trout did Melanie catch ?
Sara caught 5 trout. Melanie caught 2 times as many as Sara. So Melanie caught 5 x 2 = 10 trout. The answer is 10.
Therefore, the answer (arabic numerals) is",10,10,10
"Benny goes to lunch with Sally and Sandy. The total bill came to 15 dollars. They decided to equally split up the bill, how much will each person have to pay ?
A simple one!

If the total bill is $15 and they want to split it equally among 3 people, we can divide the total bill by 3:

$15 ÷ 3 = $5

So each person, Benny, Sally, and Sandy, will have to pay $5.
Therefore, the answer (arabic numerals) is",5,5,5
"A restaurant sold 49 hamburgers last week. How many hamburgers on average were sold each day ?
The restaurant sold 49 hamburgers in total. There are 7 days in a week. 49 / 7 = 7.
#### 7
Therefore, the answer (arabic numerals) is","That's correct!

49 hamburgers sold in 7 days means the average number of hamburgers sold per day is:

49 ÷ 7 = 7

So, the restaurant sold 7 hamburgers on average each day.",49,7
"Sally has 6 blue balloons. Fred has 3 times more  blue balloons than Sally. How many blue balloons does Fred have now ?
Sally has 6 blue balloons. Fred has 3 times more than Sally. So Fred has 6 x 3 = 18 blue balloons.
#### 18
Therefore, the answer (arabic numerals) is",18,18,18
"Mike worked 3 hours, each day, for 5 days. How many hours did he work in total ?
Mike worked 3 hours per day. For 5 days. So he worked 3 x 5 hours. 3 x 5 is 15. The answer is 15.
Therefore, the answer (arabic numerals) is",15,15,15
"There were a total of 7 baseball games a month.  The season is played for 2 months. How many baseball games are in a season ?
There are 7 games per month. There are 2 months. 7 x 2 = 14. The answer is 14.
Therefore, the answer (arabic numerals) is",14,14,14
"Melanie is selling 4 gumballs for eight cents each. How much money can Melanie get from selling the gumballs?
Each gumball is 8 cents. There are 4 gumballs. 8 x 4 = 32 cents. The answer is 32 cents.
Therefore, the answer (arabic numerals) is",32,32,32
"Mary had 8 potatoes in the garden. The rabbits ate 3 of the potatoes. How many potatoes does Mary now have ?
Let's subtract the number of potatoes the rabbits ate from the original number of potatoes Mary had:

8 (original potatoes) - 3 (potatoes eaten by rabbits) = 5

Mary now has 5 potatoes in the garden.
Therefore, the answer (arabic numerals) is",5,5,5
"There were a total of 6 soccer games this year. Jessica missed 4 of the games. How many soccer games did Jessica go to in all ?
There were 6 games. If Jessica missed 4, then she went to 6 - 4 = 2. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"There are 9 oak trees currently in the park. Park workers had to cut down 2  oak trees that were damaged. How many oak trees will the park have when the workers are finished ?
There were originally 9 oak trees. After cutting down 2, there will be 9 - 2 = 7. The answer is 7.
Therefore, the answer (arabic numerals) is",7,7,7
"Jessica had 8 quarters in her bank. Her sister borrowed 3 of her quarters. How many quarters does Jessica have now ?
Jessica had 8 quarters. Her sister took 3 quarters. So she has 8 - 3 = 5 quarters left.
#### 5
Therefore, the answer (arabic numerals) is","That's correct!

Jessica had 8 quarters initially, and her sister borrowed 3 of them. To find out how many quarters Jessica has left, you subtract 3 from 8:

8 - 3 = 5

So, Jessica has 5 quarters now.",8,5
"A restaurant made 9 hamburgers to serve during lunch. Only 3 were  actually served. How many hamburgers were left over from lunch ?
The restaurant made 9 hamburgers. 3 were served. So 9 - 3 = 6 were left over.
#### 6
Therefore, the answer (arabic numerals) is",6,6,6
"There are 7 crayons in the drawer. Mary took 3 crayons out of the drawer. How many crayons are there now ?
Let's count the crayons!

There were 7 crayons in the drawer initially.

Mary took 3 crayons out of the drawer, so we subtract 3 from 7:

7 - 3 = 4

There are now 4 crayons left in the drawer.
Therefore, the answer (arabic numerals) is",4,4,4
"Dan picked 9 limes and gave Sara 4 of the limes.  How many limes does Dan have now ?
Dan started with 9 limes. After giving Sara 4, he had 9 - 4 = 5 limes left. The answer is 5.
Therefore, the answer (arabic numerals) is",5,5,5
"Dan found 7 seashells but 3 were broken.  How many unbroken seashells did Dan find ?
Dan found 7 seashells. 3 were broken. So 7 - 3 = 4 seashells were unbroken. The answer is 4.
Therefore, the answer (arabic numerals) is",4,4,4
"Joan has 9 blue balloons  but lost 2 of them. How many blue balloons does Joan have now ?
Joan had 9 blue balloons initially. She lost 2 of them, so she has:

9 - 2 = 7

Joan has 7 blue balloons now.
Therefore, the answer (arabic numerals) is",7,7,7
"Joan picked 43 apples from the orchard, and gave 27 apples  to  Melanie. How many apples does Joan have now ?
Joan had 43 apples. She gave 27 to Melanie. So she has 43 - 27 = 16 apples left.
#### 16
Therefore, the answer (arabic numerals) is",16,16,16
"Alyssa's high school played 31 hockey games this year. She attended  13 games. How many hockey games did Alyssa miss ?
Alyssa attended 13 games. There were 31 games. So she missed 31 - 13 = 18 games.
Therefore, the answer (arabic numerals) is",18,18,18
"Tom has 30 violet balloons, he gave Fred 16 of the balloons. How many violet balloons does he now have ?
Tom had 30 violet balloons. He gave Fred 16 balloons, so he has 30 - 16 = 14 balloons left.
Therefore, the answer (arabic numerals) is",14,14,14
"Fred has 40 baseball cards. Keith bought 22 of Fred's  baseball cards. How many baseball cards does Fred have now ?
Fred had 40 baseball cards. Keith bought 22 of them. So Fred has 40 - 22 = 18 baseball cards left.
#### 18
Therefore, the answer (arabic numerals) is","You're absolutely right!

Fred had 40 baseball cards, and Keith bought 22 of them. To find out how many baseball cards Fred has left, you subtract 22 from 40:

40 - 22 = 18

So, Fred has 18 baseball cards now.

The answer is indeed 18.",40,18
"Fred found 47 seashells on the beach, he gave Jessica 25 of the seashells. How many seashells does he now have ?
Fred started with 47 seashells. He gave 25 away. So he has 47 - 25 = 22 seashells left.
#### 22
Therefore, the answer (arabic numerals) is",22,22,22
"Sara grew 43 pumpkins, but the rabbits ate 23 pumpkins. How many pumpkins does Sara have left ?
Sara started with 43 pumpkins. The rabbits ate 23 pumpkins. So she has 43 - 23 = 20 pumpkins left. The answer is 20.
Therefore, the answer (arabic numerals) is",20,20,20
"Joan decided to sell all of her old books. She gathered up 33 books to sell. She sold 26 books in a yard sale. How many books does Joan now have ?
Joan started with 33 books. She sold 26. 33 - 26 = 7. The answer is 7.
Therefore, the answer (arabic numerals) is",7,7,7
"There are 46 rulers in the drawer. Tim took 25  rulers from the drawer. How many rulers are now in the drawer ?
There were originally 46 rulers. Tim took 25. So there are 46 - 25 = 21 rulers left.
#### 21
Therefore, the answer (arabic numerals) is",21,21,21
"There are 33 oak trees currently in the park. Park workers had to cut down  18 oak trees that were damaged. How many oak trees will be in the park when the workers are finished ?
There were originally 33 oak trees. 18 were cut down. 33 - 18 = 15. The answer is 15.
Therefore, the answer (arabic numerals) is",15,15,15
"Sandy sold lemonade in her neighborhood. She got 17 half-dollars on Saturday and 6 half-dollars on Sunday. What amount of money did Sandy receive?
17 half-dollars is 17 * 0.5 = 8.5 dollars. 6 half-dollars is 6 * 0.5 = 3 dollars. 8.5 + 3 = 11.5. The answer is 11.5.
Therefore, the answer (arabic numerals) is",11.5,11.5,11.5
"Sam got 9 pennies for washing clothes, and 7 quarters for mowing lawns. How much money does Sam have?
Sam got 9 pennies. 9 pennies is 9 cents. Sam got 7 quarters. 7 quarters is 7 x 25 cents = 175 cents. So in total, Sam has 9 cents + 175 cents = 184 cents. 184 cents is $1.84. The answer is 1.84.
Therefore, the answer (arabic numerals) is",1.84,1.84,1.84
"When Joan was visited by the toothfairy, she received 14 each of quarters, half-dollars, and dimes. How much money did the toothfairy leave Joan?
14 quarters is 14 * 25 cents = 350 cents. 14 half-dollars is 14 * 50 cents = 700 cents. 14 dimes is 14 * 10 cents = 140 cents. 350 + 700 + 140 is 1190. 1190 cents is 11.90 dollars. The answer is 11.90.
Therefore, the answer (arabic numerals) is",11.9,11.9,11.9
"As Alyssa was searching through her couch cushions, she found 12 quarters, and 7 pennies in the couch. How much money in total does Alyssa have?
12 quarters is 12 x 0.25 = 3 dollars. 7 pennies is 7 x 0.01 = 0.07 dollars. 3 + 0.07 = 3.07 dollars. The answer is 3.07.
Therefore, the answer (arabic numerals) is",3.07,3.07,3.07
"On Wednesday, Joan spent 4 half-dollars playing pinball. The next day, she spent 14 half-dollars on pinball. What was the total amount Joan spent playing pinball?
Joan spent 4 half-dollars the first day. A half-dollar is 50 cents, so 4 half-dollars is 4 x 50 cents = 200 cents. 200 cents is 2 dollars. The next day, she spent 14 half-dollars. 14 half-dollars is 14 x 50 cents = 700 cents. 700 cents is 7 dollars. So in total, she spent 2 + 7 = 9 dollars. The answer is 9.
Therefore, the answer (arabic numerals) is",9,9,9
"Tim got 3 nickels and 13 dimes for shining shoes, and in his tip jar found 7 dimes and 9 half-dollars. How much money did Tim get?
Tim got 3 nickels and 13 dimes. 3 nickels is 3 x 5 cents = 15 cents. 13 dimes is 13 x 10 cents = 130 cents. So he got 15 cents + 130 cents = 145 cents. Then he found 7 dimes and 9 half-dollars. 7 dimes is 7 x 10 cents = 70 cents. 9 half-dollars is 9 x 50 cents = 450 cents. So he got 70 cents + 450 cents = 520 cents. 145 cents + 520 cents = 665 cents. 665 cents is 6 dollars and 65 cents. The answer is 6 dollars and 65 cents.
Therefore, the answer (arabic numerals) is",6.65,6.65,6.65
"While digging through her clothes for ice cream money, Joan found 15 dimes in her jacket, and 4 dimes in her shorts. How much money did Joan find?
Joan found 15 dimes in her jacket. Each dime is worth 10 cents. So that is 15 * 10 = 150 cents. She found 4 more dimes in her shorts. So that is 4 * 10 = 40 cents. In total, she found 150 + 40 = 190 cents. The answer is 190 cents.
Therefore, the answer (arabic numerals) is",$1.90,1.9,1.9
"On Friday, Sam spent 2 pennies on ice cream. The next day, Sam spent 12 dimes on baseball cards. All in all, how much money did Sam spend?
2 pennies is 2 cents. 12 dimes is 12 x 10 = 120 cents, or 1 dollar and 20 cents. So Sam spent 2 cents + 1 dollar and 20 cents = 1 dollar and 22 cents. The answer is 1 dollar and 22 cents.
Therefore, the answer (arabic numerals) is",1.22,1.22,1.22
"Joan purchased a basketball game for $5.20, and a racing game for $4.23. How much did Joan spend on video games?
Joan purchased a basketball game for 5.20 dollars and a racing game for 4.23 dollars. So she spent 5.20 + 4.23 = 9.43 dollars. The answer is 9.43.
Therefore, the answer (arabic numerals) is",9.43,9.43,9.43
"Mike joined his school's band. He bought a trumpet for $145.16, and a song book which was $5.84. How much did Mike spend at the music store?
Mike bought a trumpet for 145.16 and a song book for 5.84. So he spent 145.16 + 5.84. The answer is 150.99.
Therefore, the answer (arabic numerals) is",150.99,150.99,151
"Alyssa bought some toys. She bought a football for $5.71, and spent $6.59 on marbles. In total, how much did Alyssa spend on toys?
Alyssa spent 5.71 on a football. She spent 6.59 on marbles. 5.71 + 6.59 = 12.30. The answer is 12.30.
Therefore, the answer (arabic numerals) is",12.3,12.3,12.3
"Keith loves trading cards. She bought 4 packs of Digimon cards for $4.45 each, and a deck of baseball cards for $6.06. How much did Keith spend on cards?
Keith bought 4 packs of Digimon cards for 4.45 each. 4 x 4.45 = 17.8. She also bought a deck of baseball cards for 6.06. So she spent 17.8 + 6.06. 17.8 + 6.06 = 23.86. The answer is 23.86.
Therefore, the answer (arabic numerals) is",23.86,23.86,23.86
"Jessica spent $10.22 on a cat toy, and a cage cost her $11.73. What was the total cost of Jessica's purchases?
Jessica spent 10.22 dollars on a cat toy. Then she spent 11.73 dollars on a cage. 10.22 + 11.73 = 21.95. The answer is 21.95.
Therefore, the answer (arabic numerals) is",21.95,21.95,21.95
"Sara got fast food for lunch. Sara spent $5.36 on a hotdog and $5.10 on a salad. What was the total of the lunch bill?
Sara spent 5.36 dollars on a hotdog and 5.10 dollars on a salad. 5.36 + 5.10 is 10.46.
#### 10.46
Therefore, the answer (arabic numerals) is",10.46,10.46,10.46
"Jason went to the mall on Saturday to buy clothes. He spent $14.28 on shorts and $4.74 on a jacket. In total, how much money did Jason spend on clothing?
Jason spent 14.28 dollars on shorts. He spent 4.74 dollars on a jacket. 14.28 + 4.74 = 19.02. The answer is 19.02.
Therefore, the answer (arabic numerals) is",19.02,19.02,19.02
"Alyssa loves eating fruits. Alyssa paid $12.08 for grapes, and $9.85 for cherries. In total, how much money did Alyssa spend?
Alyssa paid 12.08 dollars for grapes. She paid 9.85 dollars for cherries. 12.08 + 9.85 = 21.93.
#### 21.93
Therefore, the answer (arabic numerals) is",21.93,21.93,21.93
"Mary loves eating fruits. Mary paid $11.08 for berries, $14.33 for apples, and $9.31 for peaches. In total, how much money did she spend?
Mary spent 11.08 + 14.33 + 9.31 dollars. 11.08 + 14.33 is 25.41. 25.41 + 9.31 is 34.72.
#### 34.72
Therefore, the answer (arabic numerals) is",34.72,34.72,34.72
"Sandy went to the mall to buy clothes. She spent $13.99 on shorts, $12.14 on a shirt, and $7.43 on a jacket. How much money did Sandy spend on clothes?
Sandy spent 13.99 + 12.14 + 7.43 dollars. 13.99 + 12.14 is 26.13. 26.13 + 7.43 is 33.56.
#### 33.56
Therefore, the answer (arabic numerals) is",33.56,33.56,33.56
"Jason joined his school's band. He bought a flute for $142.46, a music stand for $8.89, and a song book for $7. How much did Jason spend at the music store?
Jason spent 142.46 on the flute, 8.89 on the music stand, and 7 on the song book. 142.46 + 8.89 + 7 = 158.35. The answer is 158.35.
Therefore, the answer (arabic numerals) is",158.35,158.35,158.35
"Tom purchased a football game for $14.02, a strategy game for $9.46, and a Batman game for $12.04. How much did Tom spend on video games?
Tom spent 14.02 + 9.46 + 12.04 dollars. This is 35.52. The answer is 35.52.
Therefore, the answer (arabic numerals) is",35.52,35.52,35.52
"Fred loves trading cards. He bought 2 packs of football cards for $2.73 each, a pack of Pokemon cards for $4.01, and a deck of baseball cards for $8.95. How much did Fred spend on cards?
Fred bought 2 packs of football cards for 2.73 each. 2 * 2.73 = 5.46. He also bought a pack of pokemon cards for 4.01 and a deck of baseball cards for 8.95. 5.46 + 4.01 + 8.95 = 18.42. The answer is 18.42.
Therefore, the answer (arabic numerals) is",18.42,18.42,18.42
"On Saturday, Sara spent $10.62 each on 2 tickets to a movie theater. She also rented a movie for $1.59, and bought a movie for $13.95. How much money in total did Sara spend on movies?
2 tickets to the movie theater cost 10.62 each, so 2 x 10.62 = 21.24. The movie rental was 1.59, and the movie was 13.95. So in total, she spent 21.24 + 1.59 + 13.95 = 36.78. The answer is 36.78.
Therefore, the answer (arabic numerals) is",36.78,36.78,36.78
"Mike bought some toys. He bought marbles for $9.05, a football for $4.95, and spent $6.52 on a baseball. In total, how much did Mike spend on toys?
The total is 9.05 + 4.95 + 6.52. 9.05 + 4.95 is 14. The answer is 14 + 6.52 = 20.57.
Therefore, the answer (arabic numerals) is",20.57,20.57,20.52
"Mary loves eating fruits. Mary paid $7.19 for berries, and $6.83 for peaches with a $20 bill. How much change did Mary receive?
Mary paid 7.19 + 6.83 = 14.02. She paid with a 20 dollar bill. So she should get 20 - 14.02 = 5.98 in change. The answer is 5.98.
Therefore, the answer (arabic numerals) is",5.98,5.98,5.98
"Sandy went to the mall on Saturday to buy clothes. She paid $9.24 on pants and $8.25 on a shirt with a $20 bill. How much money did Sandy get in change?
Sandy paid 9.24 + 8.25 = 17.49. She gave the cashier a 20 dollar bill. So she got 20 - 17.49 = 2.51 in change. The answer is 2.51.
Therefore, the answer (arabic numerals) is",2.51,2.51,2.51
"Joan paid $8.77 on a cat toy, and a cage cost her $10.97 with a $20 bill. How much change did Joan receive?
Joan paid 8.77 dollars for the cat toy. Then she paid 10.97 for the cage. So in total she paid 8.77 + 10.97 = 19.74. She paid with a 20 dollar bill. So she received 20 - 19.74 = 0.26 in change. The answer is 0.26.
Therefore, the answer (arabic numerals) is",0.26,0.26,0.26
"On Friday, Fred paid $5.92 each on 2 tickets to a movie theater. He also borrowed a movie for $6.79. Fred paid with a $20 bill. How much change did Fred receive?
Fred paid 5.92 * 2 = 11.84 for the movie tickets. He also paid 6.79 for the movie. So he paid 11.84 + 6.79 = 18.63. He paid with a 20 dollar bill, so he got 20 - 18.63 = 1.37 in change. The answer is 1.37.
Therefore, the answer (arabic numerals) is",1.37,1.37,1.37
"Sandy bought some toys. She bought a football for $9.14, and paid $6.81 on a baseball with a $20 bill. How much change did he receive from the purchase?
Sandy bought a football for 9.14. She paid 20 for a baseball, but got 6.81 back. So she paid 9.14 + 20 - 6.81 = 22.33. She paid 22.33, so she got 20 - 22.33 = 2.67 back. The answer is 2.67.
Therefore, the answer (arabic numerals) is",22.33,22.33,4.05
"A ship is filled with 5,973 tons of cargo. It stops in the Bahamas, where sailors load 8,723 more tons of cargo onboard. How many tons of cargo does the ship hold now?
The ship started with 5973 tons of cargo. After adding 8723 more, it has 5973 + 8723 = 14,696 tons of cargo. The answer is 14,696.
Therefore, the answer (arabic numerals) is","14,696",14696,14696
"Before December, customers buy 1,346 ear muffs from the mall. During December, they buy 6,444 more, and there are none left. In all, how many ear muffs do the customers buy?
Before December, customers buy 1,346 ear muffs. Then they buy 6,444 more. 1,346 + 6,444 = 7,790. The answer is 7,790.
Therefore, the answer (arabic numerals) is","7,790",7790,7790
"Diane is a beekeeper. Last year, she harvested 2,479 pounds of honey. This year, she bought some new hives and increased her honey harvest by 6,085 pounds. How many pounds of honey did Diane harvest this year?
Last year, Diane harvested 2,479 pounds of honey. This year, she harvested 6,085 pounds more. So this year, she harvested 2,479 + 6,085 pounds of honey. 2,479 + 6,085 is 8,564. The answer is 8,564.
Therefore, the answer (arabic numerals) is","8,564",8564,8564
"An oil pipe in the sea broke. Before engineers started to fix the pipe, 6,522 liters of oil leaked into the water. While the engineers worked, the pipe leaked 5,165 more liters of oil. In all, how many liters of oil leaked into the water?
Originally, 6,522 liters leaked. Then 5,165 more leaked. 6,522 + 5,165 = 11,687. The answer is 11,687.
Therefore, the answer (arabic numerals) is","11,687",11687,11687
"A car company produced 3,884 cars in North America and 2,871 cars in Europe. How many cars is that in all?
The car company produced 3884 cars in North America and 2871 cars in Europe. To find the total number of cars, we add these numbers together.
3884 + 2871 = 6755

So the car company produced 6755 cars in total.
Therefore, the answer (arabic numerals) is",6755,6755,6755
"Abe's family moved from the Bahamas to Japan, so they had convert their money into Japanese yen. Their checking account now has 6,359 yen and their savings account now has 3,485 yen. How many yen do they have?
Abe's family has 6,359 yen in their checking account and 3,485 yen in their savings account. So they have 6,359 + 3,485 = 9,844 yen. The answer is 9,844.
Therefore, the answer (arabic numerals) is","9,844",9844,9844
