input,pred_before,pred_after,GT
"Matthew gave equal numbers of crackers and cakes to his 4 friends. If he had 10 crackers and 8 cakes initially How many cakes did each person eat?
Matthew had 10 crackers and 8 cakes. He gave equal numbers of crackers and cakes to his 4 friends. So he gave 4 friends 2 crackers and 2 cakes each. So he had 8 - 8 = 0 cakes left. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Jessica cut some roses from her flower garden to put in her vase. There are now 19 roses in the vase. If there were 3 roses in the vase initially How many roses did she cut?
There were 3 roses in the vase initially. After cutting, there are 19 roses. So she must have cut 19 - 3 = 16 roses. The answer is 16.
Therefore, the answer (arabic numerals) is",16,16,16
"23 children were riding on the bus. At the bus stop 24 children got on the bus while some got off the bus. Then there were 8 children altogether on the bus. How many more children got off the bus than those that got on?
There were originally 23 children on the bus. 24 got on. So that is 23 + 24 = 47. Then 8 got off. So 47 - 8 = 39 children were left on the bus. 24 got on, so 39 - 24 = 15 got off. 15 - 24 = -9. The answer is -9.
Therefore, the answer (arabic numerals) is",-9,-9,15
"A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?
The first chapter is 66 pages long. The second chapter is 35 pages long. The third chapter is 24 pages long. So the book is 66 + 35 + 24 = 125 pages long. The answer is 125.
Therefore, the answer (arabic numerals) is",125,125,125
"7 red peaches, 15 yellow peaches and 8 green peaches are in the basket. How many peaches are in the basket?
7 red peaches, 15 yellow peaches, and 8 green peaches. That is 7 + 15 + 8 = 30 peaches.
#### 30
Therefore, the answer (arabic numerals) is",30,30,30
"Paige was helping her mom plant flowers and they put 10 seeds in each flower bed. If they planted 60 seeds altogther How many flower beds did they have?
If they put 10 seeds in each flower bed, then the number of flower beds is the number of seeds divided by 10. 60 / 10 is 6. The answer is 6.
Therefore, the answer (arabic numerals) is",6,6,6
"Because of the decision Sofia asked the students to suggest specific types of food. If 257 students suggested adding mashed potatoes 120 suggested adding bacon to the menu and 97 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?
257 students suggested mashed potatoes. 120 suggested bacon. 257 - 120 = 137. The answer is 137.
Therefore, the answer (arabic numerals) is",137,137,137
"In a school there are 135 girls and 214 boys. 496 more girls and 910 more boys joined the school. How many boys are there in the school now?
Originally, there were 135 girls and 214 boys. After 496 more girls and 910 more boys joined, there are 135 + 496 = 631 girls and 214 + 910 = 1124 boys. 1124 is the answer.
Therefore, the answer (arabic numerals) is",1124,1124,1124
"After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?
Dean's height is 9 feet. The water is 10 times his height. So it is 10 * 9 = 90 feet deep. The water is 90 - 9 = 81 feet deeper than Dean's height. The answer is 81.
Therefore, the answer (arabic numerals) is",81,81,81
"Next on his checklist is wax to stick the feathers together. He needs 159 g of wax more. If the feathers require a total of 628 g of wax How many grams of wax does he already have?
The feathers need a total of 628 g of wax. He needs 159 g more. So he must have 628 - 159 g of wax already. 628 - 159 is 469. The answer is 469.
Therefore, the answer (arabic numerals) is",469,469,469
"Frank was reading through his favorite book. He read 8 pages per day. If the book had 576 pages How many days did he take to finish the book?
Frank read 8 pages per day. The book had 576 pages. So 576 / 8 = 72 days. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"There are a total of 16 peaches in a basket. If there are 13 red peaches and some more green peaches in the basket. How many green peaches are in the basket?
There are a total of 16 peaches. 13 are red. So 16 - 13 = 3 are green. The answer is 3.
Therefore, the answer (arabic numerals) is",3,3,3
"After resting they decided to go for a swim. The depth of the water is 2 times Dean's height. Dean is 8 feet shorter than Ron. If Ron stands at 14 feet How deep was the water?
Ron is 14 feet tall. Dean is 8 feet shorter, so Dean is 14 - 8 = 6 feet tall. The depth of the water is 2 times Dean's height, so it is 2 * 6 = 12 feet. The answer is 12.
Therefore, the answer (arabic numerals) is",12,12,12
"There are 544 pots in each of the 10 gardens. Each pot has 32 flowers in it. How many flowers are there in all?
There are 544 pots in each garden. There are 10 gardens. So there are 544 * 10 = 5440 pots in all. Each pot has 32 flowers. So there are 5440 * 32 flowers in all. 5440 * 32 = 172,800. The answer is 172,800.
Therefore, the answer (arabic numerals) is","172,800",172800,174080
"Paige was helping her mom plant flowers and together they planted some seeds. They put 10 seeds in each flower bed. If there are 45 flowerbeds How many seeds did they plant?
There are 45 flowerbeds. Each flowerbed has 10 seeds. So 45 x 10 = 450. The answer is 450.
Therefore, the answer (arabic numerals) is",450,450,450
"Marco and his dad went strawberry picking. Together their strawberries weighed 4 pounds. Marco's strawberries weighed 19 pounds. How much more did his strawberries weigh than his dad's?
Together they had 4 pounds of strawberries. Marco's strawberries weighed 19 pounds. So his dad's strawberries weighed 4 - 19 = -15 pounds. But you can't have negative weight, so we can add 4 pounds to his dad's weight to get 4 - 15 + 4 = -7. So his dad's strawberries weighed 7 pounds. Marco's strawberries weighed 19 - 7 = 12 pounds more. The answer is 12.
Therefore, the answer (arabic numerals) is",12,12,34
"Julia played tag with 4 kids on wednesday. She had played with 6 kids on monday and 17 kids on tuesday. How many more kids did she play with on monday than on wednesday?
Julia played with 4 kids on wednesday. She played with 6 kids on monday. So she played with 6 - 4 = 2 more kids on monday. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Carol was sending out birthday invitations to 10 friends. If each package of invitations she bought had 2 invitations in it How many packs does she need so that no friend gets left out?
Carol needs 10 invitations. Each package has 2 invitations. So she will need 10 / 2 = 5 packages. The answer is 5.
Therefore, the answer (arabic numerals) is",5,5,5
"A grocery store had 36 apples, 80 bottles of regular soda and 54 bottles of diet soda. How many more bottles than apple did they have?
The store had 36 apples. They had 80 + 54 = 134 bottles of soda. So they had 134 - 36 = 98 more bottles than apples. The answer is 98.
Therefore, the answer (arabic numerals) is",98,98,98
"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 14 inches. The mouse jumped 16 inches lesser than the frog who jumped 37 inches farther than the grasshopper. How much farther did the mouse jump than the grasshopper?
The grasshopper jumped 14 inches. The frog jumped 37 inches more than the grasshopper, so the frog jumped 14 + 37 = 51 inches. The mouse jumped 16 inches less than the frog, so the mouse jumped 51 - 16 = 35 inches. The mouse jumped 35 - 14 = 21 inches farther than the grasshopper. The answer is 21.
Therefore, the answer (arabic numerals) is",21,21,21
"Faye was placing her pencils and crayons into 11 rows with 31 pencils and 27 crayons in each row. How many pencils and crayons does she have altogether?
Each row has 31 pencils and 27 crayons. So each row has 31 + 27 = 58 items. There are 11 rows. So in total there are 11 x 58 items. 11 x 58 is 638. The answer is 638.
Therefore, the answer (arabic numerals) is",638,638,638
"The school is planning a field trip. The school has 87 classrooms. There are 58 students in the school with each classroom having the same number of students. If there are 2 seats on each school bus. How many buses are needed to take the trip?
There are 87 classrooms. Each classroom has 58 students. So there are 87 * 58 = 5036 students. Each bus can hold 2 students. 5036 / 2 = 2518. The answer is 2518.
Therefore, the answer (arabic numerals) is",2518,2518,29
"Emily is making bead necklaces for her friends. She had 2 beads and she was able to make 32 necklaces. How many beads did each necklace need?
Emily had 2 beads and she made 32 necklaces. So she must have had 2 x 32 = 64 beads. Each necklace must have had 64 / 32 = 2 beads. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,16
"Paige raised 7 goldfish and 12 catfish in the pond but stray cats loved eating them. Now she has 15 left. How many fishes disappeared?
Paige started with 7 + 12 = 19 fish. After some disappeared, she had 15 left. So 19 - 15 = 4 fish disappeared. The answer is 4.
Therefore, the answer (arabic numerals) is",4,4,4
"Paco had 40 sweet cookies and 25 salty cookies. He ate 28 salty cookies and 15 sweet cookies. How many more salty cookies than sweet cookies did he eat?
Paco started with 40 sweet cookies and 25 salty cookies. He ate 15 sweet cookies, so he had 40 - 15 = 25 sweet cookies left. He ate 28 salty cookies, so he had 25 - 28 = -3 salty cookies left. He ate 28 - 25 = 3 more salty cookies than sweet cookies. The answer is 3.
Therefore, the answer (arabic numerals) is",3,3,13
"Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill. How many peaches does Jill have?
Steven has 14 peaches. Jake has 6 fewer than Steven, so Jake has 14 - 6 = 8 peaches. Jake also has 3 more peaches than Jill, so Jill has 8 - 3 = 5 peaches. The answer is 5.
Therefore, the answer (arabic numerals) is",5,5,5
"Paul had 115 books. He sold 78 books in a garage sale. How many books does he have left with him?
Paul started with 115 books. He sold 78 books. So he has 115 - 78 books left. 115 - 78 is 37.
#### 37
Therefore, the answer (arabic numerals) is",37,37,37
"An industrial machine made 13 shirts yesterday and 3 shirts today. It can make 8 shirts a minute. How many minutes did the machine work in all?
The machine made 13 + 3 = 16 shirts in total. It makes 8 shirts a minute. So to make 16 shirts, it took 16 / 8 = 2 minutes. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 14 invitations in it and she bought 6 packs. Then she bought 11 extra invitations. How many friends can she invite?
Each package has 14 invitations. She bought 6 packages, so that is 6 x 14 = 84 invitations. She also bought 11 extra invitations. 84 + 11 = 95. The answer is 95.
Therefore, the answer (arabic numerals) is",95,95,95
"An industrial machine can make 3 shirts per minute. It made 6 shirts in all. How many minutes was the machine working?
The machine makes 3 shirts per minute. It made 6 shirts. So it worked for 6 / 3 minutes. 6 / 3 is 2. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Danny collects bottle caps. He found 63 bottle caps at the park while he threw away 51 old ones. Now he has 33 bottle caps in his collection. How many bottle caps did danny have at first?
Danny originally had some bottle caps. After finding 63, he had 63. After throwing away 51, he had 63 - 51 = 12. After adding 33 more, he had 12 + 33 = 45. The answer is 45.
Therefore, the answer (arabic numerals) is",45,45,21
"A grocery store had 67 bottles of regular soda and 9 bottles of diet soda. How many more bottles of regular soda than diet soda did they have?
The grocery store had 67 bottles of regular soda. They had 9 bottles of diet soda. So they had 67 - 9 = 58 more bottles of regular soda than diet soda. The answer is 58.
Therefore, the answer (arabic numerals) is",58,58,58
"During summer break 644997 kids from Lawrence county stayed home and the other 893835 kids went to camp. An additional 78 kids from outside the county attended the camp. How many kids are in Lawrence county?
644997 kids stayed home. 893835 kids went to camp. So 644997 + 893835 = 1538832 kids. Then 78 kids from outside the county attended the camp, so we need to subtract those. 1538832 - 78 = 1538754. The answer is 1538754.
Therefore, the answer (arabic numerals) is",1538754,1538754,1538832
"Faye was placing 30 pencils into rows with 5 pencils in each row. How many rows could she make?
If Faye has 30 pencils and she puts 5 in each row, then she can make 30 / 5 rows. 30 / 5 is 6. The answer is 6.
Therefore, the answer (arabic numerals) is",6,6,6
"Frank had some pieces of candy. If he put them into 26 bags with 33 pieces in each bag How many pieces of candy did he have?
If Frank put 33 pieces in each bag, and he had 26 bags, then he had 26 x 33 = 858 pieces of candy. The answer is 858.
Therefore, the answer (arabic numerals) is",858,858,858
"A grocery store had a total of 17 bottles of which 9 were bottles of regular soda and the rest were bottles of diet soda. They also had 29 apple. How many bottles of diet soda did they have?
There were a total of 17 bottles. 9 were regular soda. 17 - 9 = 8. So 8 were diet soda. The answer is 8.
Therefore, the answer (arabic numerals) is",8,8,8
"Jake has 3 fewer peaches than Steven who has 8 more peaches than Jill. Steven has 5 peaches. How many more peaches does Jake have than Jill?
Steven has 5 peaches. Jill has 5 - 8 = -3 peaches. Jake has 5 - 3 = 2 peaches. Jake has 2 - (-3) = 5 more peaches than Jill. The answer is 5.
Therefore, the answer (arabic numerals) is",5,5,5
"Josh had 20 marbles in his collection. He gave 2 marbles to Jack. How many marbles does Josh have now?
Josh had 20 marbles. He gave 2 to Jack. So he has 20 - 2 = 18 marbles left.
Therefore, the answer (arabic numerals) is",18,18,18
"Steven has 12 peaches. Jake has 4 fewer peaches than Steven who has 67 more peaches than Jill. How many peaches does Jake have?
Steven has 12 peaches. Jake has 4 fewer, so Jake has 12 - 4 = 8 peaches. Jill has 67 fewer peaches than Steven. So Jill has 12 - 67 = -55 peaches. Jake has 8 peaches. The answer is 8.
Therefore, the answer (arabic numerals) is",8,8,8
"The Razorback t-shirt shop makes $ 98 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 163 t-shirts. If they sold 89 t-shirts during the Arkansas game How much money did they make from selling the t-shirts during the arkansas game?
The Razorback t-shirt shop makes $98 off each t-shirt. They sold 89 t-shirts during the Arkansas game. So they made 98 * 89 = 8712 dollars. The answer is 8712.
Therefore, the answer (arabic numerals) is",8712,8712,8722
"Jack received 6 emails in the morning, 3 emails in the afternoon and 5 emails in the evening. How many emails did Jack receive in the day?
Jack received 6 emails in the morning. 3 in the afternoon. And 5 in the evening. So 6 + 3 + 5 = 14. The answer is 14.
Therefore, the answer (arabic numerals) is",14,14,14
"Jake has 5 fewer peaches than Steven. Steven has 18 more peaches than Jill. If Jill has 87 peaches How many more peaches does Jake have than Jill?
Jill has 87 peaches. Steven has 18 more than Jill. So Steven has 87 + 18 = 105. Jake has 5 fewer than Steven. So Jake has 105 - 5 = 100. Jake has 100 - 87 = 13 more peaches than Jill. The answer is 13.
Therefore, the answer (arabic numerals) is",13,13,13
"For the walls of the house he would use 13 large planks of wood. If each plank of wood needs 17 pieces of nails to be secured and in addition 8 nails are needed for some smaller planks. How many nails does John need for the house wall?
For each of the 13 planks, John needs 17 nails. 13 x 17 = 221 nails. In addition, he needs 8 more nails. 221 + 8 = 229. The answer is 229.
Therefore, the answer (arabic numerals) is",229,229,229
"A grocery store had 54 bottles of diet soda, 83 bottles of regular soda and 12 apples. How many more bottles of regular soda than diet soda did they have?
The store had 54 diet soda and 83 regular soda. So they had 83 - 54 = 29 more bottles of regular soda than diet soda. The answer is 29.
Therefore, the answer (arabic numerals) is",29,29,29
"Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?
330 - 269 = 61. 61 more students suggested mashed potatoes than bacon. The answer is 61.
Therefore, the answer (arabic numerals) is",61,61,61
"Brenda's mother made cookies for 14. If each of them had 30 cookies How many cookies did she prepare?
Each person had 30 cookies. There were 14 people. So the total number of cookies is 30 * 14 = 420. The answer is 420.
Therefore, the answer (arabic numerals) is",420,420,420
"Dave had 15 apps on his phone. He added 71 new apps. After deleting some he had 14 left. How many more apps did he delete than he added?
Dave started with 15 apps. After adding 71, he had 15 + 71 = 86 apps. After deleting some, he had 14 left. So he deleted 86 - 14 = 72. He added 71 apps, so he deleted 72 - 71 = 1 more app than he added. The answer is 1.
Therefore, the answer (arabic numerals) is",1,1,1
"Kelly has 106 nintendo games. How many will she have left if she gives away 64 games?
Kelly has 106 games. If she gives away 64, she will have 106 - 64 = 42 games left. The answer is 42.
Therefore, the answer (arabic numerals) is",42,42,42
"Matthew had 15 crackers. If Matthew gave equal numbers of crackers to his 5 friends and still had 10 crackers left How many crackers did each friend eat?
Matthew started with 15 crackers. He had 10 left, so he gave away 15 - 10 = 5 crackers. He gave 5 crackers to 5 friends, so each friend got 5 / 5 = 1 cracker. The answer is 1.
Therefore, the answer (arabic numerals) is",1,1,1
"Last week Fred had 114 dollars and Jason had 22 dollars. They washed cars over the weekend and now Fred has 21 dollars and Jason has 78 dollars. How much money did Jason make over the weekend?
Let's start by finding out how much money Fred and Jason had in total initially:

Fred: 114 dollars
Jason: 22 dollars
Total: 114 + 22 = 136 dollars

Now, let's find out how much money they have in total now:

Fred: 21 dollars
Jason: 78 dollars
Total: 21 + 78 = 99 dollars

To find out how much money Jason made over the weekend, we need to subtract the amount of money he had initially from the amount of money he has now:

Jason's initial amount: 22 dollars
Jason's current amount: 78 dollars
Jason's gain: 78 - 22 = 56 dollars

So, Jason made 56 dollars over the weekend.
Therefore, the answer (arabic numerals) is",56,56,56
"Frank had 42 pieces of candy. If he put them equally into 2 bags How many pieces of candy are in each bag?
A simple one!

Frank has 42 pieces of candy and he wants to put them equally into 2 bags. To find out how many pieces are in each bag, we can divide 42 by 2.

42 ÷ 2 = 21

So, each bag will have 21 pieces of candy.
Therefore, the answer (arabic numerals) is",21,21,21
"Jack received 6 emails in the morning and 2 emails in the afternoon. How many more emails did Jack receive in the morning than in the afternoon?
Jack received 6 emails in the morning and 2 in the afternoon. The difference is 6 - 2 = 4. The answer is 4.
Therefore, the answer (arabic numerals) is",4,4,4
"Baker made 43 cakes and 114 pastries. If he sold 154 pastries and 78 cakes How many more pastries than cakes did baker sell?
Baker made 43 cakes and 114 pastries. He sold 78 cakes and 154 pastries. So he has 43 - 78 = -35 cakes left and 114 - 154 = -40 pastries left. He sold -35 + (-40) = -75 items. Since he sold more pastries than cakes, the difference is 154 - 78 = 76. The answer is 76.
Therefore, the answer (arabic numerals) is",76,76,76
"Haley has 20 marbles. In her class 2 boys love to play marbles. If she distributes her marbles equally How many will each of the boys receive?
Haley has 20 marbles. She gives them to 2 boys. 20 / 2 = 10. The answer is 10.
Therefore, the answer (arabic numerals) is",10,10,10
"They decided to hold the party in their backyard. They have 4 sets of tables and each set has 3 chairs. If a total of 14 people will attend the party How many more chairs will they have to buy?
There are 4 sets of tables. Each set has 3 chairs. So that is 4 x 3 = 12 chairs. 14 people will attend the party. So they will need 14 - 12 = 2 more chairs. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Last week Fred had 19 dollars and Jason had 16 dollars. They washed cars over the weekend and now Fred has 40 dollars and Jason has 69 dollars. How much money did Fred earn over the weekend?
Fred started with 19 dollars. He ended with 40 dollars. So he earned 40 - 19 = 21 dollars. The answer is 21.
Therefore, the answer (arabic numerals) is",21,21,21
"Paco had 25 cookies. He ate 5 of them. Then he bought 3 more cookies How many more cookies did he eat than those he bought?
Paco started with 25 cookies. After eating 5, he had 25 - 5 = 20 cookies. Then he bought 3 more cookies. 20 + 3 = 23 cookies. So he ate 5 - 3 = 2 more cookies than he bought. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"Rachel has 4 apple trees. She picked 7 apples from each of her trees. Now the trees have a total 29 apples still on them. How many apples did Rachel pick in all?
Rachel has 4 apple trees. She picked 7 apples from each tree. So she picked 4 x 7 = 28 apples. The trees have 29 apples left. So originally they had 29 + 28 = 57 apples. The answer is 28.
Therefore, the answer (arabic numerals) is",28,28,28
"Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches. How many more peaches than apples does Steven have?
Steven has 11 apples and 18 peaches. So he has 18 - 11 = 7 more peaches than apples. The answer is 7.
Therefore, the answer (arabic numerals) is",7,7,7
"A grocery store had a total of 30 bottles of which 28 were bottles of regular soda and the rest were bottles of diet soda. How many bottles of diet soda did they have?
The store had 30 bottles in total. 28 were regular soda. So the rest must be diet soda. 30 - 28 = 2. The answer is 2.
Therefore, the answer (arabic numerals) is",2,2,2
"The Ferris wheel in paradise park has 2 small seats and 23 large seats. Each small seat can hold 14 people and large seat can hold 54 people. How many people can ride the Ferris wheel on small seats?
There are 2 small seats. Each can hold 14 people. So 2 * 14 = 28. The answer is 28.
Therefore, the answer (arabic numerals) is",The correct answer is 28.,28,28
"Debby bought 360 soda bottles and 162 water bottles when they were on sale. If she drank 122 water bottles and 9 soda bottles a day How many days would the soda bottles last?
Debby bought 360 soda bottles. She drank 9 per day. So she drank 360 / 9 = 40 days worth of soda bottles. The answer is 40.
Therefore, the answer (arabic numerals) is",40,40,40
"A grocery store had 4 bottles of diet soda. If they had 79 more bottles of regular soda than diet soda How many bottles of regular soda did they have?
The store had 4 bottles of diet soda. They had 79 more bottles of regular soda than diet soda. So they had 4 + 79 = 83 bottles of regular soda. The answer is 83.
Therefore, the answer (arabic numerals) is",83,83,83
"During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?
If the shop made 60 dollars, and they make 10 dollars off each t-shirt, then they must have sold 60 / 10 = 6 t-shirts. The answer is 6.
Therefore, the answer (arabic numerals) is",6,6,6
"Frank was reading through his favorite book. He read 22 pages per day and it took him 569 days to finish the book. How many pages are there in the book?
Frank read 22 pages per day. In 569 days, he read 22 x 569 pages. 22 x 569 = 12,518. The answer is 12,518.
Therefore, the answer (arabic numerals) is","12,518",12518,12518
"Winter is almost here and most animals are migrating to warmer countries. 86 bird families flew away for the winter from near a mountain. If there were 45 bird families living near the mountain initially How many more bird families flew away for the winter than those that stayed behind?
There were originally 45 bird families. 86 flew away. So 86 - 45 = 41 flew away for the winter. The answer is 41.
Therefore, the answer (arabic numerals) is",41,41,127
"Allan brought 2 balloons to the park and then bought 3 more balloons there. If Jake brought 6 balloons to the park How many more balloons did Jake have than Allan in the park?
Allan brought 2 balloons to the park. Then he bought 3 more. So he had 2 + 3 = 5 balloons. Jake brought 6 balloons to the park. So Jake had 6 - 5 = 1 more balloon than Allan. The answer is 1.
Therefore, the answer (arabic numerals) is",1,1,1
"Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?
Bryan has 46 magazines per bookshelf. There are 10 bookshelves. So he has 46 * 10 = 460 magazines. The answer is 460.
Therefore, the answer (arabic numerals) is",460,460,460
"Rachel had to complete 8 pages of math homework, 7 pages of reading homework and 3 more pages of biology homework. How many pages of math and biology homework did she have to complete?
Rachel had to complete 8 pages of math homework and 3 pages of biology homework. That is 8 + 3 = 11 pages.
#### 11
Therefore, the answer (arabic numerals) is","That's correct! Rachel had to complete 8 pages of math homework and 3 pages of biology homework, which adds up to 11 pages of math and biology homework. Well done!

Here's the correct answer:

11",8,11
"Every day Ryan spends 2 hours on learning english, 5 hours on learning chinese and 4 hours on learning spanish. How many more hours does he spend on learning chinese than he does on learning spanish?
Ryan spends 5 hours on chinese and 4 hours on spanish. 5 - 4 is 1. The answer is 1.
Therefore, the answer (arabic numerals) is","That's correct!

Ryan spends 5 hours on Chinese and 4 hours on Spanish, so the difference is:

5 (Chinese) - 4 (Spanish) = 1 hour

So, Ryan spends 1 hour more on learning Chinese than he does on learning Spanish.",5,1
"2 birds were sitting on the fence. 5 more birds and 4 more storks came to join them. How many more birds than storks are sitting on the fence?
There were originally 2 birds. 5 more birds came, so that is 2 + 5 = 7 birds. 4 more storks came, so that is 4 storks. The difference between the number of birds and the number of storks is 7 - 4 = 3. The answer is 3.
Therefore, the answer (arabic numerals) is",3,3,3
"Paco had 6 cookies. He gave 30 cookies to his friend and ate 23 cookies. How many more cookies did he give to his friend than those he ate?
Paco started with 6 cookies. He gave 30 to his friend. So he had 6 - 30 = -24 cookies left. Then he ate 23 cookies. So he had -24 + 23 = -1 cookies left. He gave 30 cookies to his friend and ate 23 cookies. So he gave 30 - 23 = 7 more cookies to his friend than those he ate. The answer is 7.
Therefore, the answer (arabic numerals) is",7,7,7
"Baker made 170 cakes. He sold 78 of them and bought 31 new cakes. How many more cakes did baker sell than those he bought?
The baker made 170 cakes. He sold 78 and bought 31. So he sold 78 - 31 = 47 more than he bought. The answer is 47.
Therefore, the answer (arabic numerals) is",47,47,47
"Shirley sold 25 cases of boxes of trefoils. How many boxes of trefoils does she need to deliver if each case has 14 boxes?
Each case has 14 boxes. Shirley sold 25 cases. So she needs to deliver 14 * 25 boxes. 14 * 25 is 350. The answer is 350.
Therefore, the answer (arabic numerals) is",350,350,350
"We ordered 17 pizzas. Each pizza has 4 slices. If there are 25 of us How many slices of pizza are there altogether?
Let's break it down step by step!

You ordered 17 pizzas, and each pizza has 4 slices, so the total number of slices is:

17 pizzas x 4 slices/pizza = 68 slices

Since there are 25 of you, you'll need to divide the total number of slices by 25 to find out how many slices each person gets:

68 slices ÷ 25 people = 2.72 slices per person

So, there are 68 slices of pizza altogether, and each person gets approximately 2.72 slices.
Therefore, the answer (arabic numerals) is",68,68,68
"There were 12 roses and 2 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 10 roses and 21 orchids in the vase. How many orchids did she cut?
Originally there were 12 roses and 2 orchids. After cutting, there were 10 roses. So Jessica cut 12 - 10 = 2 roses. Originally there were 2 orchids. After cutting, there were 21 orchids. So Jessica cut 21 - 2 = 19 orchids. The answer is 19.
Therefore, the answer (arabic numerals) is",19,19,19
"White t - shirts can be purchased in packages. If mom buys 66 white t - shirts where each package has 3 white t - shirts. How many packages will she have?
Each package has 3 white t-shirts. So 66 white t-shirts will take up 66 / 3 = 22 packages. The answer is 22.
Therefore, the answer (arabic numerals) is",22,22,22
"Mary is baking a cake. The recipe calls for 5 cups of flour and 14 cups of sugar. She already put in 10 cups of flour and 2 cups of sugar. How many more cups of sugar does she need to add?
The recipe calls for 5 cups of flour and 14 cups of sugar. She has already put in 10 cups of flour and 2 cups of sugar. So she needs 5 - 10 = 5 more cups of flour. She needs 14 - 2 = 12 more cups of sugar. The answer is 12.
Therefore, the answer (arabic numerals) is",12,12,12
"Mom buys 51 white t - shirts. If white t - shirts can be purchased in packages of 3 How many packages will she have?
51 / 3 = 17. The answer is 17.
Therefore, the answer (arabic numerals) is","You're absolutely right!

51 ÷ 3 = 17

So, Mom will have 17 packages of white t-shirts.",51,17
"Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?
Adam could fit 8 + 10 = 18 items on each shelf. He has 4 shelves. So the total is 18 * 4 = 72. The answer is 72.
Therefore, the answer (arabic numerals) is",72,72,72
"We ordered 7 pizzas. Each pizza has the same number of slices. If there were a total of 14 slices How many slices are there in each pizza?
There were 14 slices total. There were 7 pizzas. 14 / 7 = 2. The answer is 2.
Therefore, the answer (arabic numerals) is","That's correct!

Since there were 14 slices in total and 7 pizzas, you divided 14 by 7 to find the number of slices per pizza:

14 ÷ 7 = 2

So, there are 2 slices in each pizza.",14,2
"Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?
Baker started with 144 cakes. He sold 71 of them. That leaves 144 - 71 = 73. Then he made 111 more. So he has 73 + 111 = 184 cakes. He sold 71, so he made 184 - 71 = 113 more. The answer is 113.
Therefore, the answer (arabic numerals) is",113,113,184
"Mary is baking a cake. The recipe calls for 12 cups of flour 5 cups of sugar and 49 cups of salt. She already put in 11 cups of flour. How many more cups of flour does she need to add?
The recipe calls for 12 cups of flour. She already put in 11 cups. So she needs 12 - 11 = 1 more cup. The answer is 1.
Therefore, the answer (arabic numerals) is",1,1,1
"The Razorback t-shirt shop makes $ 78 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 186 t-shirts. If they sold 172 t-shirts during the Arkansas game How much money did they make from selling the t-shirts during the Texas tech game?
They sold 186 t-shirts in total. They sold 172 t-shirts during the Arkansas game. So they sold 186 - 172 = 14 t-shirts during the Texas tech game. They made $78 for each t-shirt, so they made 78 * 14 = 1092 dollars. The answer is 1092.
Therefore, the answer (arabic numerals) is",1092,1092,1092
"There are 62 different movies and 19 different books in the ' crazy silly school ' series. If you read 4 of the books and watched 34 of the movies How many more books do you still have to read?
There are 19 books total. You read 4 of them. So you have 19 - 4 = 15 books left. The answer is 15.
Therefore, the answer (arabic numerals) is",15,15,15
"We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order?
A simple math problem!

Let's think about it: each pizza has 2 slices, so to find the number of pizzas, we need to divide the total number of slices (28) by 2.

28 ÷ 2 = 14

So, you ordered 14 pizzas!
Therefore, the answer (arabic numerals) is",14,14,14
